Data;VIX;POL;F2S;Dutch TTF;OIL;OIS1;OIS10;B GER 1;B GER 10;B It 1;B IT 10;B Sp 1;B Sp 10;B FR 1;B FR 10;B HUN 1;B HUN 10
12/01/21;23.33;229.15;0.103637142857143;26.155;56.58;-0.576;-0.306;-0.655;-0.478;-0.43;0.642;-0.532;0.145;-0.631;-0.248;0.463;2.219
13/01/21;22.21;223.57;0.105922857142857;21.500;56.06;-0.584;-0.354;-0.657;-0.528;-0.457;0.591;-0.522;0.103;-0.634;-0.297;0.453;2.155
14/01/21;23.25;157.94;0.122211428571429;21.335;56.42;-0.5895;-0.367;-0.668;-0.56;-0.428;0.631;-0.515;0.096;-0.638;-0.322;0.464;2.179
15/01/21;24.34;149.93;0.117885714285714;20.200;55.10;-0.593;-0.36;-0.67;-0.55;-0.431;0.607;-0.512;0.09;-0.633;-0.311;0.467;2.195
16/01/21;#N/D;228.30;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
17/01/21;#N/D;209.94;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
18/01/21;#N/D;159.60;0.112694285714286;#N/D;54.75;-0.5885;-0.35;-0.659;-0.534;-0.416;0.626;-0.512;0.116;-0.623;-0.293;0.479;2.194
19/01/21;23.24;170.18;0.110805714285714;20.325;55.90;-0.5854;-0.343;-0.658;-0.532;-0.443;0.579;-0.513;0.105;-0.615;-0.294;0.476;2.229
20/01/21;21.58;309.33;0.115972857142857;20.260;56.08;-0.5835;-0.339;-0.66;-0.535;-0.431;0.61;-0.518;0.113;-0.625;-0.293;0.504;2.251
21/01/21;21.32;280.95;0.116034285714286;20.065;56.10;-0.5783;-0.3098;-0.656;-0.503;-0.403;0.679;-0.522;0.164;-0.625;-0.257;0.505;2.208
22/01/21;21.91;192.00;0.123338571428571;21.485;55.41;-0.579;-0.325;-0.659;-0.519;-0.364;0.735;-0.493;0.161;-0.619;-0.269;0.506;2.147
23/01/21;#N/D;147.81;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
24/01/21;#N/D;291.37;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
25/01/21;23.19;241.85;0.133038571428571;20.160;55.88;-0.587;-0.3479;-0.669;-0.556;-0.391;0.674;-0.511;0.113;-0.621;-0.305;0.5;2.106
26/01/21;23.02;254.93;0.125965714285714;19.510;55.91;-0.5853;-0.3257;-0.672;-0.54;-0.401;0.636;-0.521;0.113;-0.623;-0.292;0.502;2.12
27/01/21;37.21;251.13;0.136077142857143;19.700;55.81;-0.598;-0.3322;-0.679;-0.552;-0.406;0.639;-0.531;0.115;-0.637;-0.296;0.509;2.142
28/01/21;30.21;150.00;0.137787142857143;20.910;55.53;-0.601;-0.324;-0.698;-0.553;-0.409;0.631;-0.531;0.114;-0.641;-0.293;0.505;2.161
29/01/21;33.09;248.96;0.134198571428571;19.820;55.88;-0.5975;-0.3062;-0.678;-0.523;-0.411;0.638;-0.519;0.139;-0.64;-0.269;0.524;2.203
30/01/21;#N/D;139.41;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
31/01/21;#N/D;199.79;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
01/02/21;30.24;144.04;0.13303;18.140;56.35;-0.594;-0.307;-0.692;-0.52;-0.419;0.613;-0.522;0.139;-0.635;-0.265;0.524;2.23
02/02/21;25.56;282.75;0.116691428571429;18.250;57.46;-0.5907;-0.287;-0.692;-0.493;-0.41;0.648;-0.532;0.161;-0.646;-0.239;0.551;2.309
03/02/21;22.91;145.65;0.124231428571429;17.855;58.46;-0.5845;-0.259;-0.688;-0.469;-0.433;0.579;-0.539;0.168;-0.652;-0.226;0.544;2.31
04/02/21;21.77;129.36;0.126088571428571;18.120;58.84;-0.5855;-0.251;-0.687;-0.459;-0.44;0.543;-0.537;0.167;-0.655;-0.222;0.544;2.264
05/02/21;20.87;111.20;0.131508571428571;18.380;59.34;-0.581;-0.236;-0.684;-0.451;-0.441;0.532;-0.532;0.168;-0.651;-0.214;0.562;2.282
06/02/21;#N/D;99.84;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
07/02/21;#N/D;200.27;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
08/02/21;21.24;232.61;0.133604285714286;20.180;60.56;-0.5804;-0.239;-0.676;-0.448;-0.448;0.507;-0.529;0.172;-0.652;-0.21;0.557;2.283
09/02/21;21.63;84.45;0.128167142857143;19.045;61.09;-0.584;-0.24;-0.673;-0.449;-0.449;0.507;-0.529;0.177;-0.655;-0.207;0.558;2.232
10/02/21;21.99;113.01;0.130671428571429;18.560;61.47;-0.583;-0.231;-0.676;-0.441;-0.451;0.504;-0.513;0.188;-0.653;-0.208;0.573;2.197
11/02/21;21.25;121.93;0.131995714285714;17.375;61.14;-0.586;-0.2485;-0.668;-0.461;-0.453;0.455;-0.523;0.167;-0.652;-0.218;0.582;2.164
12/02/21;19.97;211.29;0.129;17.620;62.43;-0.5835;-0.216;-0.668;-0.43;-0.454;0.479;-0.529;0.202;-0.649;-0.181;0.624;2.222
13/02/21;#N/D;180.00;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
14/02/21;#N/D;153.61;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
15/02/21;#N/D;152.79;0.120257142857143;#N/D;63.30;-0.58;-0.177;-0.666;-0.384;-0.443;0.529;-0.522;0.235;-0.643;-0.135;0.635;2.272
16/02/21;21.46;150.29;0.124321428571429;16.715;63.35;-0.577;-0.145;-0.672;-0.361;-0.435;0.572;-0.509;0.274;-0.642;-0.117;0.655;2.288
17/02/21;21.5;84.88;0.129448571428571;16.540;64.34;-0.579;-0.168;-0.671;-0.37;-0.421;0.587;-0.508;0.267;-0.641;-0.108;0.616;2.24
18/02/21;22.49;148.02;0.12327;17.330;63.93;-0.5766;-0.15;-0.661;-0.347;-0.4;0.649;-0.503;0.318;-0.629;-0.063;0.635;2.296
19/02/21;22.05;106.51;0.125207142857143;16.555;62.91;-0.5745;-0.1137;-0.665;-0.313;-0.405;0.623;-0.508;0.333;-0.628;-0.044;0.679;2.327
20/02/21;#N/D;107.05;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
21/02/21;#N/D;135.80;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
22/02/21;23.45;132.30;0.118598571428571;15.960;65.24;-0.575;-0.154;-0.627;-0.343;-0.411;0.598;-0.51;0.306;-0.629;-0.073;0.682;2.34
23/02/21;23.11;145.25;0.115234285714286;16.250;65.37;-0.5717;-0.1382;-0.634;-0.316;-0.4;0.646;-0.496;0.344;-0.623;-0.04;0.691;2.412
24/02/21;21.34;186.94;0.118005714285714;16.380;67.04;-0.5742;-0.1423;-0.631;-0.304;-0.387;0.691;-0.498;0.37;-0.618;-0.024;0.75;2.517
25/02/21;28.89;124.74;0.113435714285714;15.935;66.88;-0.5617;-0.06;-0.627;-0.232;-0.356;0.799;-0.491;0.454;-0.61;0.048;0.774;2.575
26/02/21;27.95;223.25;0.126761428571429;15.695;66.13;-0.567;-0.12;-0.623;-0.259;-0.371;0.762;-0.494;0.401;-0.597;0.009;0.781;2.549
27/02/21;#N/D;220.62;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
28/02/21;#N/D;194.65;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
01/03/21;23.35;257.79;0.128914285714286;16.080;63.69;-0.5757;-0.1727;-0.645;-0.333;-0.409;0.665;-0.5;0.306;-0.614;-0.074;0.744;2.444
02/03/21;24.1;122.00;0.134774285714286;15.870;62.70;-0.5753;-0.1817;-0.652;-0.351;-0.408;0.681;-0.512;0.302;-0.626;-0.089;0.753;2.453
03/03/21;26.67;103.44;0.122851428571429;15.525;64.07;-0.574;-0.118;-0.654;-0.286;-0.402;0.75;-0.508;0.366;-0.607;-0.029;0.781;2.452
04/03/21;28.57;76.48;0.131751428571429;15.930;66.74;-0.5725;-0.13;-0.663;-0.309;-0.411;0.746;-0.507;0.36;-0.625;-0.038;0.796;2.462
05/03/21;24.66;231.03;0.140521428571429;16.365;69.36;-0.5768;-0.1232;-0.656;-0.3;-0.411;0.759;-0.508;0.375;-0.616;-0.024;0.826;2.58
06/03/21;#N/D;206.96;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
07/03/21;#N/D;229.10;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
08/03/21;25.47;328.48;0.131482857142857;16.150;68.24;-0.5727;-0.0962;-0.649;-0.273;-0.412;0.755;-0.503;0.383;-0.624;-0.009;0.845;2.693
09/03/21;24.03;167.78;0.136845714285714;16.925;67.52;-0.5725;-0.117;-0.647;-0.298;-0.42;0.7;-0.506;0.348;-0.619;-0.032;0.827;2.608
10/03/21;22.56;195.33;0.134525714285714;17.630;67.90;-0.5732;-0.1339;-0.64;-0.31;-0.418;0.683;-0.505;0.337;-0.618;-0.038;0.837;2.615
11/03/21;21.91;275.24;0.143027142857143;18.125;69.63;-0.5732;-0.142;-0.649;-0.33;-0.421;0.6;-0.515;0.281;-0.628;-0.066;0.826;2.517
12/03/21;20.69;106.71;0.143908571428571;18.450;69.22;-0.572;-0.113;-0.636;-0.302;-0.418;0.631;-0.521;0.312;-0.625;-0.038;0.85;2.593
13/03/21;#N/D;108.34;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
14/03/21;#N/D;216.17;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
15/03/21;20.03;206.85;0.144112857142857;17.930;68.88;-0.5724;-0.1353;-0.651;-0.335;-0.424;0.609;-0.523;0.285;-0.623;-0.062;#N/D;#N/D
16/03/21;19.79;87.46;0.137712857142857;17.660;68.39;-0.5753;-0.145;-0.651;-0.331;-0.434;0.634;-0.525;0.301;-0.628;-0.056;0.837;2.561
17/03/21;19.23;187.89;0.142545714285714;17.970;68.00;-0.571;-0.1015;-0.652;-0.287;-0.418;0.708;-0.519;0.363;-0.626;-0.007;0.656;2.605
18/03/21;21.58;180.02;0.142428571428571;17.760;63.28;-0.5712;-0.076;-0.656;-0.259;-0.425;0.698;-0.528;0.36;-0.647;0.012;0.68;2.661
19/03/21;20.95;211.66;0.148571428571429;17.265;64.53;-0.5732;-0.092;-0.663;-0.288;-0.432;0.674;-0.532;0.333;-0.648;-0.016;0.672;2.619
20/03/21;#N/D;301.26;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
21/03/21;#N/D;152.98;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
22/03/21;18.88;275.36;0.149728571428571;18.045;64.62;-0.5748;-0.102;-0.647;-0.304;-0.434;0.659;-0.54;0.326;-0.653;-0.028;0.673;2.573
23/03/21;20.3;193.53;0.158557142857143;18.390;60.79;-0.574;-0.122;-0.657;-0.334;-0.435;0.614;-0.539;0.282;-0.652;-0.06;0.671;2.523
24/03/21;21.2;126.24;0.159918571428571;18.590;64.41;-0.5753;-0.1427;-0.659;-0.346;-0.442;0.603;-0.537;0.263;-0.658;-0.075;0.675;2.497
25/03/21;19.81;142.05;0.160025714285714;18.365;61.95;-0.5788;-0.1637;-0.667;-0.377;-0.448;0.591;-0.557;0.251;-0.654;-0.104;0.668;2.482
26/03/21;18.86;108.99;0.157281428571429;18.700;64.57;-0.581;-0.1297;-0.666;-0.342;-0.444;0.62;-0.535;0.275;-0.653;-0.072;0.689;2.53
27/03/21;#N/D;87.78;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
28/03/21;#N/D;155.99;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
29/03/21;20.74;177.66;0.156534285714286;18.445;64.98;-0.5816;-0.1113;-0.683;-0.31;-0.444;0.653;-0.525;0.302;-0.651;-0.035;0.699;2.523
30/03/21;19.61;121.16;0.147554285714286;18.805;64.14;-0.577;-0.0844;-0.674;-0.277;-0.434;0.694;-0.519;0.333;-0.695;-0.008;0.736;2.58
31/03/21;19.4;136.03;0.14921;18.995;63.54;-0.5776;-0.087;-0.682;-0.29;-0.443;0.681;-0.521;0.325;-0.653;-0.017;0.736;2.59
01/04/21;17.33;76.09;0.152332857142857;19.170;64.86;-0.5813;-0.1188;-0.684;-0.32;-0.458;0.643;-0.548;0.298;-0.644;-0.045;0.727;2.567
02/04/21;#N/D;130.61;#N/D;#N/D;#N/D;-0.5813;-0.1188;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
03/04/21;#N/D;120.78;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
04/04/21;#N/D;210.38;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
05/04/21;17.91;181.60;#N/D;19.170;62.15;-0.582;-0.1188;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
06/04/21;18.12;125.46;0.145075714285714;19.780;62.74;-0.581;-0.122;-0.682;-0.306;-0.434;0.709;-0.523;0.337;-0.642;-0.026;0.747;2.596
07/04/21;17.16;205.44;0.145155714285714;19.285;63.16;-0.582;-0.135;-0.684;-0.313;-0.436;0.709;-0.522;0.335;-0.644;-0.036;0.775;2.607
08/04/21;16.95;115.07;0.147647142857143;18.990;63.20;-0.5847;-0.144;-0.682;-0.325;-0.44;0.678;-0.524;0.326;-0.644;-0.045;0.771;2.598
09/04/21;16.69;115.04;0.135821428571429;18.940;62.95;-0.5813;-0.111;-0.668;-0.291;-0.425;0.744;-0.527;0.369;-0.636;-0.008;0.776;2.622
10/04/21;#N/D;138.65;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
11/04/21;#N/D;300.55;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
12/04/21;16.91;69.60;0.142144285714286;19.650;63.28;-0.5781;-0.102;-0.678;-0.282;-0.427;0.755;-0.528;0.383;-0.637;0.006;0.77;2.579
13/04/21;16.65;112.82;0.140188571428571;19.510;63.67;-0.5798;-0.106;-0.676;-0.279;-0.425;0.768;-0.539;0.382;-0.638;0.005;0.772;2.578
14/04/21;16.99;65.13;0.136635714285714;19.680;66.58;-0.5753;-0.063;-0.674;-0.247;-0.425;0.812;-0.527;0.409;-0.634;0.038;0.775;2.528
15/04/21;16.57;111.93;0.141744285714286;20.260;66.94;-0.5783;-0.1118;-0.68;-0.28;-0.428;0.749;-0.532;0.369;-0.638;0.002;0.766;2.474
16/04/21;16.25;86.85;0.139322857142857;20.540;66.77;-0.5768;-0.0787;-0.679;-0.26;-0.426;0.767;-0.524;0.387;-0.638;0.028;0.773;2.512
17/04/21;#N/D;108.04;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
18/04/21;#N/D;128.86;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
19/04/21;17.29;92.00;0.128417142857143;20.940;67.05;-0.574;-0.061;-0.652;-0.221;-0.424;0.812;-0.514;0.409;-0.632;0.053;0.773;2.532
20/04/21;18.68;89.99;0.141562857142857;21.065;66.57;-0.5758;-0.086;-0.657;-0.249;-0.427;0.801;-0.529;0.4;-0.633;0.024;0.763;2.558
21/04/21;17.5;100.71;0.138367142857143;21.110;65.32;-0.5757;-0.0908;-0.656;-0.25;-0.431;0.774;-0.538;0.389;-0.634;0.02;0.769;2.589
22/04/21;18.71;70.82;0.131577142857143;21.370;65.40;-0.5765;-0.086;-0.659;-0.252;-0.434;0.775;-0.534;0.388;-0.633;0.024;0.739;2.563
23/04/21;17.33;102.84;0.137887142857143;20.045;66.11;-0.5753;-0.079;-0.66;-0.244;-0.426;0.802;-0.541;0.394;-0.633;0.028;0.744;2.572
24/04/21;#N/D;76.35;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
25/04/21;#N/D;106.95;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
26/04/21;17.64;84.99;0.137921428571429;20.000;65.65;-0.5757;-0.0716;-0.66;-0.242;-0.432;0.823;-0.539;0.399;-0.635;0.032;0.748;2.572
27/04/21;17.56;165.42;0.143787142857143;21.405;66.42;-0.5757;-0.07;-0.662;-0.238;-0.428;0.844;-0.547;0.414;-0.632;0.04;0.752;2.563
28/04/21;17.28;102.30;0.137084285714286;21.555;67.27;-0.5738;-0.053;-0.663;-0.216;-0.441;0.852;-0.543;0.432;-0.632;0.059;0.758;2.566
29/04/21;17.61;153.32;0.137611428571429;22.500;68.56;-0.5727;-0.016;-0.668;-0.179;-0.453;0.893;-0.538;0.472;-0.631;0.102;0.755;2.615
30/04/21;18.61;125.83;0.137511428571429;23.285;67.25;-0.5767;-0.026;-0.654;-0.186;-0.459;0.884;-0.532;0.473;-0.629;0.101;0.755;2.612
01/05/21;#N/D;107.85;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
02/05/21;#N/D;184.50;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
03/05/21;18.31;297.27;0.140578571428571;23.815;67.56;-0.577;-0.0245;-0.66;-0.197;-0.46;0.858;-0.533;0.458;-0.631;0.094;0.751;2.614
04/05/21;19.48;119.21;0.140427142857143;23.050;68.88;-0.5792;-0.068;-0.662;-0.221;-0.459;0.843;-0.542;0.429;-0.63;0.067;0.751;2.606
05/05/21;19.15;176.89;0.143202857142857;23.960;68.96;-0.576;-0.059;-0.662;-0.211;-0.452;0.875;-0.54;0.449;-0.63;0.085;0.756;2.628
06/05/21;18.39;142.39;0.139157142857143;24.330;68.09;-0.577;-0.063;-0.665;-0.209;-0.45;0.892;-0.546;0.456;-0.634;0.089;0.762;2.642
07/05/21;16.69;170.41;0.137521428571429;23.940;68.28;-0.575;-0.054;-0.66;-0.207;-0.441;0.946;-0.533;0.485;-0.64;0.104;0.759;2.608
08/05/21;#N/D;134.18;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
09/05/21;#N/D;114.95;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
10/05/21;19.66;168.80;0.140892857142857;25.190;68.32;-0.575;-0.046;-0.661;-0.193;-0.44;0.912;-0.536;0.471;-0.634;0.115;0.765;2.611
11/05/21;21.84;175.89;0.129405714285714;25.805;68.55;-0.5717;-0.012;-0.66;-0.142;-0.428;0.97;-0.538;0.523;-0.633;0.17;0.783;2.717
12/05/21;27.59;78.70;0.123492857142857;26.420;69.32;-0.5715;0.016;-0.656;-0.105;-0.431;1.009;-0.544;0.565;-0.636;0.209;0.734;2.824
13/05/21;23.13;94.65;0.124471428571429;26.250;67.05;-0.5718;-0.001;-0.655;-0.102;-0.431;1.041;-0.543;0.588;-0.636;0.218;0.678;2.912
14/05/21;18.81;100.11;0.130754285714286;26.830;68.71;-0.5718;-0.008;-0.657;-0.111;-0.426;1.055;-0.528;0.588;-0.636;0.21;0.692;2.92
15/05/21;#N/D;53.80;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
16/05/21;#N/D;129.76;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
17/05/21;19.72;128.94;0.129404285714286;26.310;69.46;-0.569;-0.002;-0.657;-0.094;-0.419;1.092;-0.527;0.62;-0.638;0.24;0.857;3.037
18/05/21;21.34;96.41;0.129832857142857;24.810;68.71;-0.572;0.02;-0.653;-0.088;-0.424;1.094;-0.529;0.607;-0.637;0.238;0.893;3.044
19/05/21;22.18;147.69;0.134698571428571;22.665;66.66;-0.568;0.013;-0.654;-0.091;-0.423;1.103;-0.529;0.613;-0.645;0.236;0.885;3.06
20/05/21;20.67;189.22;0.135018571428571;24.685;65.11;-0.566;0.0152;-0.655;-0.09;-0.436;1.042;-0.537;0.577;-0.645;0.216;0.891;2.957
21/05/21;20.15;108.94;0.134977142857143;24.795;66.44;-0.5677;-0.0063;-0.656;-0.109;-0.443;1.018;-0.538;0.559;-0.643;0.198;0.912;2.916
22/05/21;#N/D;80.84;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
23/05/21;#N/D;181.82;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
24/05/21;18.4;183.43;0.135064285714286;24.760;68.46;-0.567;-0.015;-0.653;-0.118;-0.446;1.007;-0.537;0.551;-0.642;0.188;#N/D;#N/D
25/05/21;18.84;145.60;0.140712857142857;26.190;68.65;-0.5677;-0.03;-0.648;-0.145;-0.45;0.948;-0.54;0.502;-0.648;0.15;0.808;2.794
26/05/21;17.36;71.66;0.143951428571429;26.425;68.87;-0.5677;-0.067;-0.657;-0.184;-0.449;0.905;-0.543;0.461;-0.652;0.108;0.883;2.762
27/05/21;16.74;70.25;0.142528571428571;25.200;69.46;-0.5666;-0.0283;-0.663;-0.15;-0.455;0.925;-0.562;0.492;-0.65;0.139;0.915;2.795
28/05/21;16.76;171.86;0.144004285714286;24.930;69.63;-0.5685;-0.039;-0.663;-0.16;-0.459;0.902;-0.548;0.481;-0.644;0.126;0.917;2.792
29/05/21;#N/D;20.63;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
30/05/21;#N/D;91.45;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
31/05/21;#N/D;74.69;0.141652857142857;#N/D;69.32;-0.569;-0.045;-0.659;-0.162;-0.458;0.901;-0.533;0.474;-0.65;0.125;0.868;2.794
01/06/21;17.9;176.43;0.140301428571429;25.975;70.25;-0.569;-0.043;-0.667;-0.155;-0.467;0.891;-0.538;0.48;-0.651;0.133;0.935;2.819
02/06/21;17.48;83.31;0.140904285714286;25.725;71.35;-0.5698;-0.052;-0.664;-0.175;-0.473;0.869;-0.538;0.465;-0.65;0.115;0.949;2.822
03/06/21;18.04;109.44;0.146754285714286;25.705;71.31;-0.5677;-0.0307;-0.668;-0.16;-0.472;0.888;-0.539;0.48;-0.651;0.129;0.942;2.777
04/06/21;16.42;68.00;0.149682857142857;25.795;71.89;-0.569;-0.052;-0.657;-0.186;-0.478;0.864;-0.538;0.464;-0.648;0.108;0.932;2.776
05/06/21;#N/D;48.51;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
06/06/21;#N/D;122.76;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
07/06/21;16.42;111.43;0.148578571428571;26.490;71.49;-0.5662;-0.037;-0.673;-0.174;-0.478;0.904;-0.537;0.485;-0.644;0.126;0.958;2.784
08/06/21;17.07;109.81;0.151951428571429;27.800;72.22;-0.5667;-0.058;-0.672;-0.198;-0.493;0.855;-0.538;0.445;-0.643;0.098;0.947;2.725
09/06/21;17.89;131.85;0.152428571428571;28.300;72.22;-0.568;-0.0808;-0.676;-0.22;-0.49;0.821;-0.536;0.415;-0.646;0.066;0.947;2.709
10/06/21;16.1;122.88;0.15914;28.685;72.52;-0.572;-0.0867;-0.673;-0.229;-0.487;0.787;-0.532;0.402;-0.647;0.07;0.953;2.695
11/06/21;15.65;97.74;0.156444285714286;27.845;72.69;-0.57;-0.098;-0.675;-0.249;-0.5;0.736;-0.541;0.372;-0.647;0.052;0.961;2.626
12/06/21;#N/D;63.44;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
13/06/21;#N/D;127.53;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
14/06/21;16.39;117.23;0.152522857142857;28.810;72.86;-0.567;-0.0703;-0.678;-0.227;-0.497;0.769;-0.55;0.408;-0.648;0.08;0.953;2.653
15/06/21;17.02;109.37;0.150487142857143;28.135;73.99;-0.5667;-0.0468;-0.678;-0.205;-0.5;0.784;-0.55;0.425;-0.649;0.102;0.97;2.766
16/06/21;18.15;104.83;0.156615714285714;28.030;74.39;-0.567;-0.065;-0.675;-0.222;-0.502;0.771;-0.55;0.414;-0.65;0.09;0.972;2.72
17/06/21;17.75;94.44;0.152085714285714;28.310;73.08;-0.565;-0.073;-0.673;-0.212;-0.494;0.813;-0.55;0.444;-0.649;0.111;0.994;2.771
18/06/21;20.7;142.32;0.154052857142857;29.405;73.51;-0.5615;-0.07;-0.67;-0.218;-0.475;0.863;-0.549;0.466;-0.648;0.111;1.01;2.782
19/06/21;#N/D;64.25;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D;#N/D
